user_tweet_id	user	user_id	tweet_id	text	hashtags	tweet_date	user_start	followers_count	friends	total_tweets	location	timezone	sarcasm	sarcastic	irony	ironic	happy	sad	seriously	num_ht
7952342_270280968844218368	shbbll	7952342	270280968844218368	Excellent wknd. Dinner w GT crew Friday, craft fairing w @LawD yesterday, snack w @k8sandhaus & fam now, movie later w @jen_bonnett. 	['happy']	Sun Nov 18 21:42:59 +0000 2012	Sat Aug 04 10:47:49 +0000 2007	1030	414	10383	Seattle, WA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
378672840_257358232794841088	MarCella_Mae	378672840	257358232794841088	Really am one of the luckiest girls in the world. Life isn't easy atm but he puts a genuine smile on my face. 	['Happy']	Sun Oct 14 05:52:38 +0000 2012	Fri Sep 23 16:16:30 +0000 2011	557	2331	802		Mountain Time (US & Canada)	0	0	0	0	1	0	0	1
876453535_260097260623372289	bonnettboy10	876453535	260097260623372289	FINALLY on the way home 	['happy']	Sun Oct 21 19:16:33 +0000 2012	Fri Oct 12 21:18:19 +0000 2012	137	295	781		Central Time (US & Canada)	0	0	0	0	1	0	0	1
48157819_444696062205652992	Thiknbeautiful	48157819	444696062205652992	Home and in my bed 	['happy']	Sat Mar 15 04:46:17 +0000 2014	Wed Jun 17 23:17:44 +0000 2009	92	198	2191	Sacred Heart Teaching Hospital	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
60785047_544659433134227456	jillmullahhh	60785047	544659433134227456	Watching THE YEAR WITHOUT A SANTA CLAUS. Christmas is officially here 	['happy']	Tue Dec 16 01:05:02 +0000 2014	Tue Jul 28 02:29:12 +0000 2009	88	328	3276	New Jersey	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
712767290_440303968552759296	marycarolwagner	712767290	440303968552759296	LOVE this @Pharrell!!! 	['happy']	Mon Mar 03 01:53:41 +0000 2014	Mon Jul 23 17:14:26 +0000 2012	310	1451	1756			0	0	0	0	1	0	0	1
80559565_459536700201381888	P_I_N_O_M	80559565	459536700201381888	Now you can build your own mini Mars Rover with these brilliant, NASA-approved blocks   	['happy']	Fri Apr 25 03:37:41 +0000 2014	Wed Oct 07 12:06:25 +0000 2009	497	981	1809			0	0	0	0	1	0	0	1
262924917_596824008760295424	brujah42	262924917	596824008760295424	It truly is the little things in life. 	['happy']	Fri May 08 23:48:26 +0000 2015	Wed Mar 09 01:21:28 +0000 2011	137	194	4232	Maryland, USA	Central Time (US & Canada)	0	0	0	0	1	0	0	1
2301961728_469068851725238272	UShouldLawyerUp	2301961728	469068851725238272	Great Day For Me . 	['Happy']	Wed May 21 10:55:03 +0000 2014	Mon Jan 20 20:12:05 +0000 2014	166	179	387	Lyon	Amsterdam	0	0	0	0	1	0	0	1
101139028_538603309628534784	SteveMolter	101139028	538603309628534784	Pleasure and happiness are two different things. Pleasure is a spike in emotion. Happiness is not an emotion, it's a state of being. 	['happy']	Sat Nov 29 08:00:10 +0000 2014	Sat Jan 02 04:48:51 +0000 2010	123	129	1596	Los Angeles, CA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
60392533_120161368673488896	naomi_pridding	60392533	120161368673488896	Brought some Toms 	['happy']	Sat Oct 01 15:41:17 +0000 2011	Sun Jul 26 20:46:20 +0000 2009	280	709	1429	U.K	London	0	0	0	0	1	0	0	1
243915657_891086635072315392	kel_lyr_eed	243915657	891086635072315392	Overheard someone say theyre ()living the dream() in a very depressing way. Been there. Done that. On to better things. 	['happy']	Sat Jul 29 00:03:04 +0000 2017	Fri Jan 28 02:44:23 +0000 2011	89	150	217	Los Angeles, CA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
21572021_539048359760494592	Frankie_Apples	21572021	539048359760494592	Just ordered some amazing new boots from @ASOS by @riverisland 	['happy']	Sun Nov 30 13:28:38 +0000 2014	Sun Feb 22 15:33:31 +0000 2009	408	2174	2119	London	London	0	0	0	0	1	0	0	1
43160658_267803937304891393	eithnesusan	43160658	267803937304891393	RT @NutritionSchool: With fewer hours of sunlight during the winter, follow these tips to stay cheerful!  	['happy']	Mon Nov 12 01:40:08 +0000 2012	Thu May 28 18:03:04 +0000 2009	632	1041	2272	Boston	Quito	0	0	0	0	1	0	0	1
16471920_83351797548318720	MotoJo	16471920	83351797548318720	8 years. And we still dig each other. 	['happy']	Wed Jun 22 01:53:11 +0000 2011	Fri Sep 26 18:37:59 +0000 2008	200	1552	2853	Birmngham, AL	Central Time (US & Canada)	0	0	0	0	1	0	0	1
23228872_564614331334012928	littlelumber	23228872	564614331334012928	Hard to not smile for that one. 	['happy']	Mon Feb 09 02:38:41 +0000 2015	Sat Mar 07 20:08:16 +0000 2009	1156	2192	3366	Adelaide-Robertsbridge-Toronto	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
20391375_476730561177067520	LoveJordanArt	20391375	476730561177067520	@stephenfry Excellent to hear you will again be the Narrator for LittleBig Planet 3! :D 	['Happy']	Wed Jun 11 14:19:57 +0000 2014	Sun Feb 08 20:46:16 +0000 2009	135237	235	10266	London & Tokyo	London	0	0	0	0	1	0	0	1
20391375_476273175161217024	LoveJordanArt	20391375	476273175161217024		['happy']	Tue Jun 10 08:02:28 +0000 2014	Sun Feb 08 20:46:16 +0000 2009	135237	235	10266	London & Tokyo	London	0	0	0	0	1	0	0	1
20391375_467788106834649088	LoveJordanArt	20391375	467788106834649088	Port, Death Becomes her projected on the wall, excellent company and a bowl of Marshmallows. 	['happy']	Sat May 17 22:05:50 +0000 2014	Sun Feb 08 20:46:16 +0000 2009	135237	235	10266	London & Tokyo	London	0	0	0	0	1	0	0	1
20391375_424873108978167809	LoveJordanArt	20391375	424873108978167809		['Happy']	Sun Jan 19 11:56:57 +0000 2014	Sun Feb 08 20:46:16 +0000 2009	135237	235	10266	London & Tokyo	London	0	0	0	0	1	0	0	1
264112065_102968207144529920	gmunk	264112065	102968207144529920	What a weekend re: FOTB shoot: thankfully ended up on an extreme high, as the footage looks gorgeous: ready to cut this bitch. 	['happy']	Mon Aug 15 05:01:48 +0000 2011	Fri Mar 11 10:33:22 +0000 2011	21930	1125	1833	Hackney, London	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
14221443_41745732436365312	golriz	14221443	41745732436365312	josh ritter's energy at the music box tonight is infectious. 	['happy']	Sun Feb 27 06:25:32 +0000 2011	Wed Mar 26 00:56:04 +0000 2008	2281	805	1955	california	Central Time (US & Canada)	0	0	0	0	1	0	0	1
295472263_246827913473839105	ksitt27	295472263	246827913473839105	This year will be good to me I can already tell 	['happy']	Sat Sep 15 04:28:55 +0000 2012	Mon May 09 02:56:59 +0000 2011	293	655	2776	Boulder 	Quito	0	0	0	0	1	0	0	1
295472263_194286260049809408	ksitt27	295472263	194286260049809408	Having one of those moments where you get so excited for what's ahead it makes you smile uncontrollably 	['happy']	Mon Apr 23 04:47:08 +0000 2012	Mon May 09 02:56:59 +0000 2011	293	655	2776	Boulder 	Quito	0	0	0	0	1	0	0	1
40051416_297164121525329920	empobycho	40051416	297164121525329920	@cassjthomas and navs never cease to make my Thursdays fantastic! 	['happy']	Fri Feb 01 02:07:02 +0000 2013	Thu May 14 18:17:05 +0000 2009	279	522	3579	Washington, DC	Central Time (US & Canada)	0	0	0	0	1	0	0	1
68442637_483302894926454785	mheinsler	68442637	483302894926454785	9 Common Traits Of Happy People (That They Don&#8217;t Talk About)  via @collectiveevol 	['happy']	Sun Jun 29 17:36:04 +0000 2014	Mon Aug 24 16:18:00 +0000 2009	571	1616	1686	Washington, DC	Mountain Time (US & Canada)	0	0	0	0	1	0	0	1
183788168_151511684148772865	hkellerwhite	183788168	151511684148772865	Leftovers coma 	['happy']	Tue Dec 27 03:56:15 +0000 2011	Fri Aug 27 22:15:33 +0000 2010	445	746	4594	Jackson, MS	Central Time (US & Canada)	0	0	0	0	1	0	0	1
263934003_278825060674973696	Modig7176	263934003	278825060674973696	Now this is what winter should feel like! 	['happy']	Wed Dec 12 11:34:09 +0000 2012	Fri Mar 11 01:01:47 +0000 2011	67	374	1458		Central Time (US & Canada)	0	0	0	0	1	0	0	1
54823083_480184097105383425	bexquilliam	54823083	480184097105383425	Watching France trounce Switzerland in the WC, listening to son play Smash Battle with toys and keeping warm with the cat on my lap 	['happy']	Sat Jun 21 03:03:04 +0000 2014	Wed Jul 08 06:47:00 +0000 2009	411	434	3804	Wellington	Hawaii	0	0	0	0	1	0	0	1
35639133_777489734536953857	minikiss	35639133	777489734536953857	Dont worry B 	['Happy']	Sun Sep 18 12:49:32 +0000 2016	Mon Apr 27 02:16:37 +0000 2009	1583	3493	2633	BORN NEW YORK	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
96054764_41743654796132352	drewdidthat	96054764	41743654796132352	Druuuuuuunk.... but not breaking any chairs 	['happy']	Sun Feb 27 06:17:17 +0000 2011	Fri Dec 11 04:15:55 +0000 2009	185	742	2050	Brooklyn, NY	Central Time (US & Canada)	0	0	0	0	1	0	0	1
14121339_446903917977554944	v8gaz	14121339	446903917977554944	On the @VirginTrains Motherwell to London. Coffee and juice before we left the platform. Great stuff. 	['Happy']	Fri Mar 21 06:59:31 +0000 2014	Tue Mar 11 09:17:18 +0000 2008	311	716	9030	Glasgow / London / Singapore	Edinburgh	0	0	0	0	1	0	0	1
2184654363_615570233881927680	brettlempereur	2184654363	615570233881927680	@DoESTower @nicolawass1 Never mind, its working! 	['happy']	Mon Jun 29 17:19:15 +0000 2015	Sun Nov 17 14:52:35 +0000 2013	700	1008	3377	Manchester, England	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
247535824_435563543060963328	therobinaut	247535824	435563543060963328	This is pretty awesome. I signed up yesterday. Do it.  	['happy']	Mon Feb 17 23:56:55 +0000 2014	Sat Feb 05 00:43:58 +0000 2011	2605	389	6485	San Francisco Bay Area	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
234582024_431909621876273152	RohalyWD	234582024	431909621876273152	If the song Happy by Pharrell doesn't make you want to move around at least a little bit, you're a robot 	['happy']	Fri Feb 07 21:57:33 +0000 2014	Thu Jan 06 00:52:57 +0000 2011	306	231	1286	Chicago	Central Time (US & Canada)	0	0	0	0	1	0	0	1
30935445_435882904938242049	uzupan	30935445	435882904938242049	Getting visitors in an hour. I love London but now it's going to be amazing! 	['happy']	Tue Feb 18 21:05:57 +0000 2014	Mon Apr 13 19:21:42 +0000 2009	332	182	1462	London, England	Ljubljana	0	0	0	0	1	0	0	1
106833163_861759085850570752	PostDuhh	106833163	861759085850570752	PSA: I love drunk Instagram commenting. 	['happy']	Tue May 09 01:45:51 +0000 2017	Wed Jan 20 20:58:35 +0000 2010	339	349	1468	Los Angeles, CA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
280665076_153670650001764352	klishhh	280665076	153670650001764352	Ive got a good feeling about 2012 	['happy']	Mon Jan 02 02:55:12 +0000 2012	Mon Apr 11 20:04:13 +0000 2011	537	737	3157	Boston, MA  	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
55114323_160614769567604736	amandaleigh2205	55114323	160614769567604736	That moment when you look at your boyfriend and realize how lucky you are... 	['happy']	Sat Jan 21 06:48:39 +0000 2012	Thu Jul 09 02:31:19 +0000 2009	276	869	2396	Omaha	America/Chicago	0	0	0	0	1	0	0	1
987492428_593978875761205249	drdysentery	987492428	593978875761205249	So I've lost interest in life. Is it any wonder? 	['happy']	Fri May 01 03:22:54 +0000 2015	Mon Dec 03 21:47:49 +0000 2012	34	220	1023		Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
334827956_143054398526980097	Nestingdollkay	334827956	143054398526980097	It's beautiful out, and it's Christmas time, and my dog is wonderful. 	['happy']	Sat Dec 03 19:50:01 +0000 2011	Wed Jul 13 18:45:30 +0000 2011	105	277	233	Buffalo, NY	Quito	0	0	0	0	1	0	0	1
590555798_227365400768282624	arsenicandlace_	590555798	227365400768282624	The sound of rain outside my window woke me ☔ 	['happy']	Mon Jul 23 11:31:50 +0000 2012	Sat May 26 03:34:39 +0000 2012	237	333	1264		Arizona	0	0	0	0	1	0	0	1
297131166_531402487094181888	ParajuliAnima	297131166	531402487094181888	donated blood today :) 	['happy']	Sun Nov 09 11:06:40 +0000 2014	Thu May 12 00:20:13 +0000 2011	545	462	2541	Kathmandu, Nepal	Kathmandu	0	0	0	0	1	0	0	1
297131166_522754168616783875	ParajuliAnima	297131166	522754168616783875	A smile can change the way others behave with you. 	['happy']	Thu Oct 16 14:21:20 +0000 2014	Thu May 12 00:20:13 +0000 2011	545	462	2541	Kathmandu, Nepal	Kathmandu	0	0	0	0	1	0	0	1
297131166_480757695243624448	ParajuliAnima	297131166	480757695243624448	so many things to be happy about. so why get stressed for little things that u can't control 	['happy']	Sun Jun 22 17:02:21 +0000 2014	Thu May 12 00:20:13 +0000 2011	545	462	2541	Kathmandu, Nepal	Kathmandu	0	0	0	0	1	0	0	1
93738849_332535991862697984	sanguisdev	93738849	332535991862697984	there are 2 farmers markets in Springfield MA!  and  	['happy']	Thu May 09 16:42:13 +0000 2013	Mon Nov 30 23:41:07 +0000 2009	222	420	3727	Holyoke, MA	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
1066729237_769979908928012292	gin93r	1066729237	769979908928012292	What a weekend. 	['happy']	Sun Aug 28 19:28:10 +0000 2016	Sun Jan 06 21:12:57 +0000 2013	25	34	954		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
32683222_576786154176929792	essdas	32683222	576786154176929792	Divine hot buttered apple tea at Tea Center. Soothes the soul. 	['happy']	Sat Mar 14 16:45:09 +0000 2015	Sat Apr 18 00:27:21 +0000 2009	268	139	2385	Mumbai	New Delhi	0	0	0	0	1	0	0	1
138343066_411264384598437890	Rsk_Arlin	138343066	411264384598437890	Next year's Techo has been ordered. Thanks again @lindsayn! 	['happy']	Thu Dec 12 22:40:44 +0000 2013	Thu Apr 29 08:27:41 +0000 2010	174	376	4502	Wisconsin, USA	Central Time (US & Canada)	0	0	0	0	1	0	0	1
283729437_555440657498513408	wanghubie	283729437	555440657498513408	@venquecraft Camera Pro Bag available for pre order!!! 	['Happy']	Wed Jan 14 19:05:46 +0000 2015	Sun Apr 17 22:22:44 +0000 2011	170	472	1061	Shanghai, People's Republic of China	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
24479058_900890345747226624	united008	24479058	900890345747226624	New school year is almost here...students come on Monday, finishing up the room by tomorrow, and I'll throw some pics up when done 	['happy']	Fri Aug 25 01:19:30 +0000 2017	Sun Mar 15 03:20:26 +0000 2009	220	417	3333	Indiana	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
503065232_302819748369014784	jakjakrunfast	503065232	302819748369014784	Nothing better than a Saturday morning at B&N with quality coffee... 	['happy']	Sat Feb 16 16:40:28 +0000 2013	Sat Feb 25 14:12:43 +0000 2012	103	150	2290	OKC	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
879555228_571671624874778624	JimmyFlix	879555228	571671624874778624	Have exciting things in the works, can't give any details yet, but 1 is a video series for Eject Podcast the other a Documentary Film 	['happy']	Sat Feb 28 14:01:51 +0000 2015	Sun Oct 14 07:24:28 +0000 2012	64	205	1170	Melbourne, Australia	Brisbane	0	0	0	0	1	0	0	1
304754590_160224338774208512	msnevesxo	304754590	160224338774208512	Finally laying down with dj lobo blasting in my beats 	['happy']	Fri Jan 20 04:57:13 +0000 2012	Wed May 25 02:01:13 +0000 2011	143	327	2663			0	0	0	0	1	0	0	1
304754590_119091850610081793	msnevesxo	304754590	119091850610081793	Enjoying this amazing day & my first day off in a while! 	['happy']	Wed Sep 28 16:51:24 +0000 2011	Wed May 25 02:01:13 +0000 2011	143	327	2663			0	0	0	0	1	0	0	1
396163617_510975907222138880	scrumtrelescent	396163617	510975907222138880	@jkrahn They have really managed to merge all the things I want in a shooter while giving me valid incentives to try all modes. 	['happy']	Sun Sep 14 02:18:44 +0000 2014	Sat Oct 22 21:04:21 +0000 2011	61	146	3076	Queen City, SK	Mountain Time (US & Canada)	0	0	0	0	1	0	0	1
553865803_640651637053353984	Notabluepenguin	553865803	640651637053353984	Every so often I've got to stop and think about how very lucky I am. Fantastic family, great friends, pretty decent prospects. 	['happy']	Sun Sep 06 22:23:47 +0000 2015	Sat Apr 14 21:57:54 +0000 2012	99	241	753	Wandsworth, London	London	0	0	0	0	1	0	0	1
51299408_727348977436377088	eddiekelley	51299408	727348977436377088	You could say Chris Webber is not 	['happy']	Tue May 03 04:08:04 +0000 2016	Sat Jun 27 01:11:09 +0000 2009	216	471	7006	Massachusetts	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
23433346_348059817354596354	kellsbellslovee	23433346	348059817354596354	It's the first day of summer and the first day to start working on my summer bucket list. 	['happy']	Fri Jun 21 12:48:21 +0000 2013	Mon Mar 09 13:17:59 +0000 2009	286	260	9170	New Jersey	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
72199374_51074563731243008	prettykordavi	72199374	51074563731243008	Traffic was so good today, it was almost delightful. 	['happy']	Fri Mar 25 00:14:59 +0000 2011	Mon Sep 07 03:56:35 +0000 2009	187	2091	2480	Philadelphia	Central Time (US & Canada)	0	0	0	0	1	0	0	1
20694069_674397726495211520	K_Rodz	20694069	674397726495211520	@TexasSports 	['happy']	Wed Dec 09 01:18:42 +0000 2015	Thu Feb 12 17:10:07 +0000 2009	259	1395	667	Austin, Tx	America/Chicago	0	0	0	0	1	0	0	1
70705262_356597340913676289	legsfordaysss	70705262	356597340913676289	Lots of change in my life the past couple months- hitting my stride at work, seeing results from CrossFit & enjoying single life. 	['happy']	Mon Jul 15 02:13:25 +0000 2013	Tue Sep 01 15:25:18 +0000 2009	311	332	19848	Los Angeles, CA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
16011773_576232366982582272	maricobbsalad	16011773	576232366982582272	()Nobody puts baby in the corner.() :) 	['happy']	Fri Mar 13 04:04:36 +0000 2015	Wed Aug 27 14:01:57 +0000 2008	494	720	10354	runnin thru the 6 with my woes	Central Time (US & Canada)	0	0	0	0	1	0	0	1
16011773_574047024686886912	maricobbsalad	16011773	574047024686886912	The best Fridays include brewery hangs and snuggles. 	['happy']	Sat Mar 07 03:20:50 +0000 2015	Wed Aug 27 14:01:57 +0000 2008	494	720	10354	runnin thru the 6 with my woes	Central Time (US & Canada)	0	0	0	0	1	0	0	1
16011773_549265684337672192	maricobbsalad	16011773	549265684337672192	I need to make up a word for how great this week/weekend has been. I don't think there are currently any that describe it. 	['happy']	Sun Dec 28 18:08:38 +0000 2014	Wed Aug 27 14:01:57 +0000 2008	494	720	10354	runnin thru the 6 with my woes	Central Time (US & Canada)	0	0	0	0	1	0	0	1
2612482470_666480588547690497	LaPazzaFugata	2612482470	666480588547690497	@BetteMidler @youtube Thx 2 a shared love of YT videos, I feel a connection to the Divine Miss M. What a strange & wonderful world! 	['happy']	Tue Nov 17 04:58:49 +0000 2015	Tue Jul 08 22:33:43 +0000 2014	177	661	1538	Universe 	America/New_York	0	0	0	0	1	0	0	1
182642502_861556859731357696	arch_nerd	182642502	861556859731357696	If you want to know the secret, can't buy it, gotta make it. You ain't ever gonna be it by taking someone else's away. 	['happy']	Mon May 08 12:22:16 +0000 2017	Wed Aug 25 01:59:45 +0000 2010	122	196	3849		Atlantic Time (Canada)	0	0	0	0	1	0	0	1
258638945_451871952362143744	heyche101	258638945	451871952362143744	Ken! Back on @Jeopardy! Woo Hoo!!! 	['happy']	Fri Apr 04 00:00:43 +0000 2014	Mon Feb 28 04:15:44 +0000 2011	58	82	922	FoCo,CO	Mountain Time (US & Canada)	0	0	0	0	1	0	0	1
612165166_562778723683147776	ItsLaLa_Meesh	612165166	562778723683147776	Happiness is my favorite feeling 	['happy']	Wed Feb 04 01:04:38 +0000 2015	Tue Jun 19 01:23:30 +0000 2012	72	281	1979	Philadelphia Burbs		0	0	0	0	1	0	0	1
612165166_413379803405107200	ItsLaLa_Meesh	612165166	413379803405107200	The past two nights have led to two great mornings 	['happy']	Wed Dec 18 18:46:40 +0000 2013	Tue Jun 19 01:23:30 +0000 2012	72	281	1979	Philadelphia Burbs		0	0	0	0	1	0	0	1
231196493_21264436987699201	craigkeirstead	231196493	21264436987699201	Nothing like bacon, eggs, coffee and a couple episodes of Anthony Bourdain's No Reservations. 	['happy']	Sat Jan 01 18:00:11 +0000 2011	Mon Dec 27 21:44:13 +0000 2010	379	825	2199	Northwest Ohio	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
100644588_205685943762550784	Dave_Maclennan	100644588	205685943762550784	got a conditional from inverness college to do media. 	['happy']	Thu May 24 15:45:25 +0000 2012	Thu Dec 31 01:23:39 +0000 2009	184	1324	2747		Casablanca	0	0	0	0	1	0	0	1
2391650455_634166040411381760	Playahstation	2391650455	634166040411381760	You guys are awesome! We reached over 100 Likes on my 12 hour live stream, and had 9 comments/min. I can't keep up with you guys! 	['happy']	Thu Aug 20 00:52:20 +0000 2015	Sat Mar 15 21:29:21 +0000 2014	157	101	2612	United States		0	0	0	0	1	0	0	1
420672543_392146157624766464	RowanJohnMiller	420672543	392146157624766464	Had a really really good weekend! 	['Happy']	Mon Oct 21 04:31:44 +0000 2013	Thu Nov 24 23:08:14 +0000 2011	349	191	3940		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
156752047_139006591184809985	MontegoBad	156752047	139006591184809985		['happy']	Tue Nov 22 15:45:28 +0000 2011	Thu Jun 17 20:28:48 +0000 2010	181	135	387		Central Time (US & Canada)	0	0	0	0	1	0	0	1
26389542_579352933273362432	rpsulli85	26389542	579352933273362432	Big shout out to @EA for letting my wife @anSullivan12 move @TheSims 4 from PC to Mac. Saved us some money and gave me my comp back 	['happy']	Sat Mar 21 18:44:37 +0000 2015	Wed Mar 25 01:22:43 +0000 2009	97	338	1557	Chicago		0	0	0	0	1	0	0	1
21900972_332555930954760194	megham	21900972	332555930954760194	I have no idea how I'll ever leave this place 	['happy']	Thu May 09 18:01:27 +0000 2013	Wed Feb 25 18:46:51 +0000 2009	228	508	7334	north jersey	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
31189571_291305990744309761	mari_barron	31189571	291305990744309761	Having a wonderful day! Enlightened by new possibilities! 	['happy']	Tue Jan 15 22:08:55 +0000 2013	Tue Apr 14 18:34:19 +0000 2009	154	200	997	Tempe, AZ	Arizona	0	0	0	0	1	0	0	1
180072996_507018118309232640	Katelyn_CS	180072996	507018118309232640	Also got free appetizers and drinks afterwards... AND made a new Chicago friend who happens to be a Kappa Delta!!! ☺	['happy']	Wed Sep 03 04:11:54 +0000 2014	Wed Aug 18 19:40:03 +0000 2010	283	457	2685	Chicago, IL 	Central Time (US & Canada)	0	0	0	0	1	0	0	1
230913365_341713765772951553	maddiejmc	230913365	341713765772951553		['happy']	Tue Jun 04 00:31:25 +0000 2013	Mon Dec 27 02:23:35 +0000 2010	162	316	1445	canada	Atlantic Time (Canada)	0	0	0	0	1	0	0	1
14960873_825177726902497281	stateofhess	14960873	825177726902497281	@drafthouse @timalamo Alamo does right by its customers. Best/Favorite/Only theater me and my family go to! 	['happy']	Sat Jan 28 03:04:35 +0000 2017	Sat May 31 04:56:46 +0000 2008	16	70	106	Georgetown, TX	Central Time (US & Canada)	0	0	0	0	1	0	0	1
181738695_273250266739011584	BrianAceves	181738695	273250266739011584	It cold outside. 	['happy']	Tue Nov 27 02:21:54 +0000 2012	Sun Aug 22 23:16:46 +0000 2010	212	266	5234		Central Time (US & Canada)	0	0	0	0	1	0	0	1
291397401_512620592747773952	landontapscott	291397401	512620592747773952	If you're happy and you know it click Retweet!	['Happy']	Thu Sep 18 15:14:08 +0000 2014	Sun May 01 23:16:21 +0000 2011	603	765	775	'Murica	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
32600109_53692053078548480	feyc123	32600109	53692053078548480	i love 3L... 	['happy']	Fri Apr 01 05:35:57 +0000 2011	Fri Apr 17 21:32:17 +0000 2009	109	485	2311	Austin, TX	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
103132851_47349346039107584	gwynneknit	103132851	47349346039107584	Getting errands accomplished today!  This is not such a Blue Monday after all! 	['happy']	Mon Mar 14 17:32:18 +0000 2011	Sat Jan 09 00:46:47 +0000 2010	85	656	1587		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
337399340_324397279480012800	BethyCon	337399340	324397279480012800	I learn something new about someone every day. Say what you want about GV, but the people rock. 	['Happy']	Wed Apr 17 05:41:53 +0000 2013	Sun Jul 17 23:52:49 +0000 2011	198	414	467		Central Time (US & Canada)	0	0	0	0	1	0	0	1
106827833_260625000380375040	mariateicher	106827833	260625000380375040	Three hours shy of being up for 24 hours. Holy productive day. - catching up on the debate, having a beer and then heading to bed. 	['happy']	Tue Oct 23 06:13:36 +0000 2012	Wed Jan 20 20:38:07 +0000 2010	528	290	3011	Philadelphia	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
128217718_849794172991221760	johnzajicekjr	128217718	849794172991221760	I'm watching Armageddon and I'm a content cow  	['happy']	Thu Apr 06 01:21:33 +0000 2017	Wed Mar 31 13:24:47 +0000 2010	490	426	5271	ÜT: 28.597289,-81.213123	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
2174705623_794016720675446788	HiLoCultCrit	2174705623	794016720675446788	Man, 2016 has sucked the big one, but this has been one helluva World Series. 	['happy']	Thu Nov 03 03:21:52 +0000 2016	Mon Nov 04 20:28:56 +0000 2013	844	885	10749	Best AC (besides 212): 615	Central Time (US & Canada)	0	0	0	0	1	0	0	1
2174705623_788182382167728129	HiLoCultCrit	2174705623	788182382167728129	Tweet correction: thrilled to get home exhausted, in pain, and there's my @ChronicAllyBox  There. You. Go. 	['happy']	Tue Oct 18 00:58:18 +0000 2016	Mon Nov 04 20:28:56 +0000 2013	844	885	10749	Best AC (besides 212): 615	Central Time (US & Canada)	0	0	0	0	1	0	0	1
2174705623_712355885776052225	HiLoCultCrit	2174705623	712355885776052225	Old enough 2 b his mother, prob, but I don't care b/c I have a crush on Taylor's musicianship @dawestheband - gets me thru bad days. 	['Happy']	Tue Mar 22 19:10:52 +0000 2016	Mon Nov 04 20:28:56 +0000 2013	844	885	10749	Best AC (besides 212): 615	Central Time (US & Canada)	0	0	0	0	1	0	0	1
2174705623_700425163356139520	HiLoCultCrit	2174705623	700425163356139520	I have, without question, the BEST @FedEx driver of all time.  I've had lots, I've lived lots of places, and this guy tops them ALL. 	['happy']	Thu Feb 18 21:02:26 +0000 2016	Mon Nov 04 20:28:56 +0000 2013	844	885	10749	Best AC (besides 212): 615	Central Time (US & Canada)	0	0	0	0	1	0	0	1
88543484_66254346551169025	ClarkHibbs	88543484	66254346551169025	WOOOOO!!!! Got a big scholarship from SouthWest Airlines!!!!!! 	['happy']	Thu May 05 21:34:01 +0000 2011	Sun Nov 08 23:56:00 +0000 2009	322	534	5308	3514 W T.C. Jester Blvd. 	Central Time (US & Canada)	0	0	0	0	1	0	0	1
211590716_437085455956598784	lpkatz	211590716	437085455956598784	@CougarsTSHS great video! Love it! So great to meet your team this week. 	['happy']	Sat Feb 22 04:44:28 +0000 2014	Wed Nov 03 17:57:25 +0000 2010	715	1564	2221	Maryland, USA	Atlantic Time (Canada)	0	0	0	0	1	0	0	1
81841696_403932176968069120	LaurenCurlewis	81841696	403932176968069120		['happy']	Fri Nov 22 17:05:10 +0000 2013	Mon Oct 12 13:28:05 +0000 2009	148	384	882	KZN, South Africa	Greenland	0	0	0	0	1	0	0	1
28015346_183119861558427648	mattdean216	28015346	183119861558427648	Had a great night. Life has a way of putting opportunities in front of you. It's all about having the courage to seize them. 	['happy']	Fri Mar 23 09:15:51 +0000 2012	Wed Apr 01 01:14:58 +0000 2009	413	718	3506	Miami, FL	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
